timestamp,msg_id,rpm,cht,egt,oil_pressure,oil_temp,fuel_flow,vibration_amplitude,vibration_freq,throttle_cmd,active_faults
0.0,ENG_TELEM_00,3005.852028092664,158.20111194650903,520.5859793473833,48.0912336246379,139.84424512363344,20.22722280389584,0.18910886589561365,50.0975338015444,45.0,healthy
0.1,ENG_TELEM_01,3035.646062838606,162.66971992240144,526.154719139518,48.792628793943635,140.20779738812877,21.385546300735854,0.2230229189180977,50.594101047310104,45.1199680025599,healthy
0.2,ENG_TELEM_02,3031.8288170435217,162.5923197060137,523.5568889390116,48.87025317395473,142.64368866219868,20.8018399959541,0.20560001153798604,50.5304802840587,45.23974408190752,healthy
0.30000000000000004,ENG_TELEM_03,3044.679677458808,162.8304727252022,523.8735129214922,49.08977475600807,144.12379751631894,21.124502813272862,0.21367367553340713,50.74466129098013,45.35913662186676,healthy
0.4,ENG_TELEM_04,3008.674335205309,160.7290702122659,526.6091674847581,48.50293889653568,140.39540180252777,21.032306793531788,0.23216727999139006,50.14457225342182,45.47795461984274,healthy
0.5,ENG_TELEM_05,2991.1541835916087,162.91383532160356,528.6077910782068,48.25222557389076,141.40957966127948,20.69160509788386,0.18261959349816612,49.85256972652681,45.59600799238518,healthy
0.6000000000000001,ENG_TELEM_06,3047.4961850397185,165.10351666413635,526.6320317076229,48.191010563782406,143.40891995182528,20.75698360626948,0.2163438931869371,50.791603083995305,45.7131078792814,healthy
0.7000000000000001,ENG_TELEM_07,3042.632884963775,162.07874599596954,524.6353664433656,48.58391886695158,141.7830958750665,21.189694260764323,0.2154717701130211,50.71054808272958,45.82906694569234,healthy
0.8,ENG_TELEM_08,3023.614409216585,163.01808394612186,525.5960601573129,48.479210833444924,142.29001435834712,21.07830683476058,0.21272326087177532,50.39357348694308,45.94369968184835,healthy
0.9,ENG_TELEM_09,3032.784384570783,159.03760385592983,523.168409425471,47.67620243349079,138.26267931836682,21.329068121852213,0.18743111926274758,50.54640640951305,46.05682269982527,healthy
1.0,ENG_TELEM_10,3044.8775361666444,163.4217147496624,530.7782462419226,48.79676713452201,142.58130858719065,21.49039647052806,0.21777280677200106,50.74795893611074,46.16825502692595,healthy
