timestamp,rpm,throttle,oil_pressure,oil_temp,cht,egt,vibration,fuel_flow,fault_type,fault_active
0.0,3039.349063799943,45.0,48.06297118118121,140.92484056930118,161.6728688149489,526.647077487756,0.2290350365942007,21.192089025713308,none,0
0.1,2984.941036938581,45.1199680025599,48.369272262728806,140.67607826285737,161.58121767415724,518.6976153871149,0.2218238464941954,21.364706949495435,none,0
0.2,3004.9781726326487,45.23974408190752,48.3505969107859,142.16941237102944,162.1442211759905,519.2931748657501,0.2102778272848332,21.479547293462,none,0
0.3,3038.3639462702663,45.35913662186676,48.62307653058161,144.877708882625,164.57021829727267,524.5216151366367,0.2031901878428825,21.008588306602476,none,0
0.4,3036.0865185098337,45.47795461984274,47.9387342455781,141.8066580819662,161.57290905182285,524.9787927822445,0.2079247458022592,20.55344167729868,none,0
0.5,3025.6165112082463,45.59600799238518,48.28849614971786,143.21312074647022,164.11360185311483,525.1340790430861,0.2048450999324323,21.57728536926617,none,0
0.6000000000000001,3017.39730217046,45.7131078792814,48.43046221337854,143.82026640863234,162.633131120819,529.0527264065772,0.2220828795362629,21.270070219434245,none,0
0.7000000000000001,3087.15113044269,45.82906694569234,49.139560858071405,145.18190750523368,165.6236551192094,532.8115880696066,0.2349561646855675,21.16081592407384,none,0
0.8,3074.927541910049,45.94369968184835,49.17874422312856,142.89444354065412,163.58367698739022,527.3786809333728,0.2306599751460059,22.033569432636085,none,0
0.9,3055.0649075028555,46.05682269982527,48.95147048500376,142.38459684829567,163.037742856893,525.5960996037347,0.2377039057741064,20.920431391834644,none,0
1.0,3040.5363277366305,46.16825502692595,48.96500603763533,140.9163412727742,162.44467223715318,527.3349448382683,0.1782843538813324,20.80873373284783,none,0
1.1,3063.1532199268336,46.277818395198,48.725818053854205,143.3500316983368,162.64484182187564,532.5378037827645,0.2008771793140663,21.305680585396157,none,0
1.2000000000000002,3062.15453655105,46.38533752662445,48.93204093396906,142.1770955347807,161.29361689936997,529.7163534847589,0.1867559101797,21.7858079776158,none,0
1.3,3095.5953272234224,46.49064041353121,49.12411598296526,144.3274710602691,165.22242088627914,531.2548497988754,0.1853228262757315,21.93879354153087,none,0
1.4,3057.550636427338,46.59355859376265,48.24191175987572,141.53173259266833,163.10523920826049,527.2976373624517,0.1879272298497291,21.674279543629712,none,0
1.5,3079.8708249841548,46.69392742018511,48.76881845072744,143.77257739044822,162.8641344616885,532.9153011346558,0.2245459071556029,21.82198127172967,none,0
1.6,3070.346910659593,46.79158632408718,49.08230302537135,139.92252073585368,162.19031249382684,528.8853318419926,0.2096862430833275,21.60747008250764,none,0
1.7000000000000002,3064.961457561013,46.886379072055405,48.69129094679614,142.92026409518192,162.8229076872862,533.0883901177272,0.2172502373189086,21.3876736315795,none,0
1.8,3138.784896750773,46.97815401591442,48.54582061361242,147.42210318741613,167.17382494047075,532.9104056564968,0.1827808457004133,21.73847072171176,none,0
1.9,3090.943436191293,47.066764335331655,48.687245450969726,144.47958509493606,164.55577027643017,533.4633167210841,0.1793534715972958,21.948655815346434,none,0
2.0,3123.5586685606413,47.15206827269857,49.31177207867619,144.24567253177958,163.58750105015525,531.0011265131977,0.2252719060477943,22.4314474436142,none,0
2.1,3117.271600413237,47.23392935991258,49.21817389049078,143.73143684130855,162.89993435134124,531.1542282704116,0.1990069107943567,21.918608125520382,none,0
2.2,3144.581309074192,47.31221663669691,49.07495552957037,142.48112554063206,164.36231115074833,532.6057072659027,0.2258698800180456,22.425620665878014,none,0
2.3000000000000003,3104.824669535344,47.386804860109095,48.59516942455486,144.32141896476503,163.65783457874392,529.6476651650223,0.2361293604394265,22.440712900641795,none,0
2.4000000000000004,3129.464594412246,47.457574704903,48.96571075908117,145.16014311032998,165.2591983670655,530.8283616868971,0.2223713347589999,21.748183174457736,none,0
2.5,3128.361163583458,47.52441295442369,49.47811409315904,145.59255777331907,164.8696875057209,531.1322351269428,0.204968803201421,22.067754886812185,none,0
2.6,3126.293007392016,47.587212681730016,49.63070404620207,148.3369192952358,168.74824392746973,534.6001893889157,0.1874340966080872,21.996024654367456,none,0
2.7,3148.677628646364,47.64587342065485,49.58435288519555,146.7466644986851,166.75010743451122,538.1366770337754,0.2421878918588508,22.14324837905829,none,0
2.8000000000000003,3162.1417071629926,47.70030132652951,49.69257242278423,147.19389580417908,166.31272434963887,534.9577215463623,0.2307506263030251,22.6723210359146,none,0
2.9000000000000004,3131.341492602763,47.7504093263153,49.32495861159072,145.22210893001957,163.92071940227655,539.6264653315876,0.2306825528499865,21.44927943438748,none,0
